Number collaborations;artist_id;artist_name;feat_artist_id;feat_artist_name
29;mn0000195874;Madness;mn0002778159;Optimiztiq
14;mn0000195874;Madness;mn0003749500;Thommosina Leigh
9;mn0000198480;Cat Stevens;mn0000284207;Ronan Keating
13;mn0000198480;Cat Stevens;mn0000796734;Elton John
14;mn0000198480;Cat Stevens;mn0000809948;M.A.N.D.Y.
6;mn0000198480;Cat Stevens;mn0000864288;Raihan
139;mn0000198480;Cat Stevens;mn0000879920;Yusuf
24;mn0000199995;Genesis;mn0000254556;Roger Waters
25;mn0000199995;Genesis;mn0000602907;London Symphony Orchestra
125;mn0000199995;Genesis;mn0000625526;London Philharmonic Orchestra
9;mn0000199995;Genesis;mn0000633929;Tony Banks
17;mn0000200074;Lenny Kravitz;mn0000018258;Teena Marie
31;mn0000200074;Lenny Kravitz;mn0000170770;Erykah Badu
21;mn0000200074;Lenny Kravitz;mn0000309985;Kazem Al Saher
20;mn0000200074;Lenny Kravitz;mn0000420381;OutKast
13;mn0000200074;Lenny Kravitz;mn0000652127;Gerry DeVeaux
5;mn0000200074;Lenny Kravitz;mn0000933172;Allen Toussaint
29;mn0000200074;Lenny Kravitz;mn0001035156;Loane
39;mn0000200074;Lenny Kravitz;mn0001306372;Louise Weekley
61;mn0000201760;George Benson;mn0000017748;Patti LaBelle
42;mn0000201760;George Benson;mn0000106994;Count Basie & His Orchestra
14;mn0000201760;George Benson;mn0000118853;Jack McDuff
21;mn0000201760;George Benson;mn0000119629;Joe Lovano
49;mn0000201760;George Benson;mn0000142767;The Dave Brubeck Quartet
43;mn0000201760;George Benson;mn0000165011;Dionne Warwick
15;mn0000201760;George Benson;mn0000228058;Lonnie Liston Smith
29;mn0000201760;George Benson;mn0000234374;Hubert Laws
35;mn0000201760;George Benson;mn0000275832;Ron Carter
4;mn0000201760;George Benson;mn0000612145;Tomatito
23;mn0000201760;George Benson;mn0001391317;Charlie Kedmenec
107;mn0000201760;George Benson;mn0002311898;The George Benson Quartet
12;mn0000204386;James Taylor;mn0000009743;Sesame Street
25;mn0000204386;James Taylor;mn0000136871;The Doobie Brothers
96;mn0000204386;James Taylor;mn0000174557;Carole King
10;mn0000204386;James Taylor;mn0000596880;Luciana Souza
13;mn0000204386;James Taylor;mn0000821571;Smokey Robinson
66;mn0000204386;James Taylor;mn0000831236;Mark Knopfler
12;mn0000204386;James Taylor;mn0000846357;Crosby & Nash
33;mn0000204386;James Taylor;mn0000962133;Yo-Yo Ma
22;mn0000204386;James Taylor;mn0002405809;Amir Bayyan
20;mn0000205970;Luz;mn0000175708;Ry Cooder
3;mn0000205970;Luz;mn0000661756;Gilbert Bécaud
3;mn0000205970;Luz;mn0002149302;Rui Veloso
19;mn0000205970;Luz;mn0002222608;Quatuor Ebène
4;mn0000206241;Eurythmics;mn0000116630;Band Aid
16;mn0000206241;Eurythmics;mn0000221059;Jason Mraz
13;mn0000206241;Eurythmics;mn0000579458;Luciano Pavarotti
12;mn0000206241;Eurythmics;mn0000858006;Quarterflash
28;mn0000206241;Eurythmics;mn0000927555;Aretha Franklin
20;mn0000206241;Eurythmics;mn0002375553;Paul Harris
49;mn0000208774;Janet Jackson;mn0000049774;Blackstreet
10;mn0000208774;Janet Jackson;mn0000203652;Ernie Isley
31;mn0000208774;Janet Jackson;mn0000208076;Luther Vandross
12;mn0000208774;Janet Jackson;mn0000215513;Ciara
71;mn0000208774;Janet Jackson;mn0000467203;Michael Jackson
21;mn0000208774;Janet Jackson;mn0000559405;Daddy Yankee
24;mn0000208774;Janet Jackson;mn0000628684;The Brand New Heavies
19;mn0000208774;Janet Jackson;mn0000674332;Herb Alpert
33;mn0000208774;Janet Jackson;mn0000843598;DJ Reset
18;mn0000208774;Janet Jackson;mn0000861351;Nelly
32;mn0000209142;George Harrison;mn0000011620;Alvin Lee
28;mn0000209142;George Harrison;mn0000373634;Nas
263;mn0000209142;George Harrison;mn0000404463;Ravi Shankar
12;mn0000209142;George Harrison;mn0000456170;OG Ron C
7;mn0000209142;George Harrison;mn0000792953;Carl Perkins
25;mn0000209142;George Harrison;mn0001081423;Chuck Berghoffer
6;mn0000210143;Lou Bega;mn0000227697;Robbie Williams
16;mn0000210143;Lou Bega;mn0000756845;Bert
2;mn0000210143;Lou Bega;mn0000796133;Five
9;mn0000210143;Lou Bega;mn0000942252;Compay Segundo
29;mn0000210143;Lou Bega;mn0001834277;D-Fact
18;mn0000210991;Destiny's Child;mn0000041462;Solange
9;mn0000210991;Destiny's Child;mn0000170824;Disney
2;mn0000210991;Destiny's Child;mn0000393031;Ohio Express
9;mn0000210991;Destiny's Child;mn0000398020;Michelle Williams
9;mn0000210991;Destiny's Child;mn0000681892;William Floyd
41;mn0000210991;Destiny's Child;mn0000691648;will.i.am
125;mn0000210991;Destiny's Child;mn0000761179;Beyoncé
19;mn0000210991;Destiny's Child;mn0000828408;Lil O
20;mn0000210991;Destiny's Child;mn0001060390;JD
16;mn0000213561;David Guetta;mn0000264350;Sean Paul
20;mn0000213561;David Guetta;mn0000266063;Chris Brown
9;mn0000213561;David Guetta;mn0000418582;Martin Solveig
16;mn0000213561;David Guetta;mn0000572508;Steve Angello
32;mn0000213561;David Guetta;mn0000630909;K'NAAN
3;mn0000213561;David Guetta;mn0000879144;Deadmau5
2;mn0000213561;David Guetta;mn0000940590;Robert Owens
8;mn0000213561;David Guetta;mn0000945951;Calvin Harris
10;mn0000213561;David Guetta;mn0000979645;Thailand
14;mn0000213561;David Guetta;mn0000983872;Tommy Trash
1;mn0000213561;David Guetta;mn0001043782;Hard Rock Sofa
8;mn0000213561;David Guetta;mn0001582831;Afrojack
15;mn0000213561;David Guetta;mn0001957958;Sidney Samson
26;mn0000213561;David Guetta;mn0002131288;Chris Willis
10;mn0000213561;David Guetta;mn0002146647;JD Davis
40;mn0000213561;David Guetta;mn0002385504;J Balvin
7;mn0000213561;David Guetta;mn0002580989;Alesso
36;mn0000213561;David Guetta;mn0002595668;Jessie J
27;mn0000213561;David Guetta;mn0002966130;Jack Back
19;mn0000213561;David Guetta;mn0003278468;Sam Martin
6;mn0000214553;Jarabe de palo;mn0000025597;Andrés Calamaro
7;mn0000214553;Jarabe de palo;mn0000082482;Ketama
7;mn0000214553;Jarabe de palo;mn0000260857;Jorge Drexler
5;mn0000214553;Jarabe de palo;mn0000288415;Black:Guayaba
14;mn0000214553;Jarabe de palo;mn0000307642;Peret
12;mn0000214553;Jarabe de palo;mn0000725496;La Shica
8;mn0000214553;Jarabe de palo;mn0000896309;Los Secretos
13;mn0000214553;Jarabe de palo;mn0001955909;Tere Bautista
42;mn0000214553;Jarabe de palo;mn0002730513;Orquesta Filarmónica de Costa Rica
7;mn0000215997;Carla Bruni;mn0000193504;Jean-Louis Murat
23;mn0000215997;Carla Bruni;mn0000286784;Louis Bertignac
6;mn0000215997;Carla Bruni;mn0000303720;Julien Clerc
6;mn0000215997;Carla Bruni;mn0000401066;Michel Legrand
7;mn0000215997;Carla Bruni;mn0000521686;Calogero
9;mn0000215997;Carla Bruni;mn0000651107;Marianne Faithfull
12;mn0000215997;Carla Bruni;mn0000684164;Aldo Romano
1;mn0000215997;Carla Bruni;mn0000798795;Enrico Macias
4;mn0000215997;Carla Bruni;mn0000860202;Hugues Aufray
5;mn0000215997;Carla Bruni;mn0000927067;Till Brönner
14;mn0000217344;Dido;mn0000157676;Eminem
8;mn0000217344;Dido;mn0000221059;Jason Mraz
6;mn0000217344;Dido;mn0000257274;Jools Holland
6;mn0000217344;Dido;mn0000295756;Santana
8;mn0000217344;Dido;mn0000533430;Kiku Collins
9;mn0000217344;Dido;mn0000854854;Rufus Wainwright
6;mn0000217344;Dido;mn0002337416;Paloma Faith
1;mn0000217792;Ringo Starr;mn0000001155;All-Starr Band
16;mn0000217792;Ringo Starr;mn0000005882;T. Rex
20;mn0000217792;Ringo Starr;mn0000081776;Ringo Starr & His All-Starr Band
12;mn0000217792;Ringo Starr;mn0000169201;Felix Cavaliere
24;mn0000217792;Ringo Starr;mn0000299307;Rick Danko
25;mn0000217792;Ringo Starr;mn0000320845;Peter Frampton
20;mn0000217792;Ringo Starr;mn0000333374;Randy Bachman
40;mn0000217792;Ringo Starr;mn0000414745;Nils Lofgren
17;mn0000217792;Ringo Starr;mn0000584923;Dave Edmunds
12;mn0000217792;Ringo Starr;mn0000590285;Billy Preston
40;mn0000217792;Ringo Starr;mn0000604940;Timothy B. Schmit
33;mn0000217792;Ringo Starr;mn0000740971;Gary Brooker
1;mn0000217792;Ringo Starr;mn0000765747;Keith Moon
15;mn0000217792;Ringo Starr;mn0000792953;Carl Perkins
21;mn0000217792;Ringo Starr;mn0000808214;Joe Walsh
23;mn0000217792;Ringo Starr;mn0000936190;Stevie Nicks
10;mn0000217792;Ringo Starr;mn0001528610;English Chamber Choir
14;mn0000217792;Ringo Starr;mn0002327477;Band du Lac
55;mn0000219203;U2;mn0000131527;Passengers
22;mn0000219203;U2;mn0000620943;Musique
23;mn0000219203;U2;mn0000752945;Paul van Dyk
67;mn0000219203;U2;mn0000771269;Bono
29;mn0000219203;U2;mn0000816890;Johnny Cash
37;mn0000219203;U2;mn0001002995;Vitamin String Quartet
33;mn0000219203;U2;mn0001998920;Coco Freeman
15;mn0000219203;U2;mn0002131753;U2 Tribute Band
5;mn0000219203;U2;mn0003314964;Kygo
51;mn0000219203;U2;mn0003342696;LMC
14;mn0000219203;U2;mn0003640057;Áine Cahill
169;mn0000220403;Hombres G;mn0000194738;Los Enanitos Verdes
42;mn0000224257;Jay-Z;mn0000062761;Devin the Dude
10;mn0000224257;Jay-Z;mn0000066330;Biggie
8;mn0000224257;Jay-Z;mn0000089042;Coko
28;mn0000224257;Jay-Z;mn0000191023;Def Squad
51;mn0000224257;Jay-Z;mn0000239850;Saigon
22;mn0000224257;Jay-Z;mn0000266063;Chris Brown
60;mn0000224257;Jay-Z;mn0000319347;R. Kelly
2;mn0000224257;Jay-Z;mn0000388773;M.I.A.
13;mn0000224257;Jay-Z;mn0000402249;Raphael Saadiq
37;mn0000224257;Jay-Z;mn0000416605;Memphis Bleek
49;mn0000224257;Jay-Z;mn0000502371;Missy Elliott
38;mn0000224257;Jay-Z;mn0000602378;Timbaland
44;mn0000224257;Jay-Z;mn0000659878;DJ Clue?
93;mn0000224257;Jay-Z;mn0000762590;Big Mike
15;mn0000224257;Jay-Z;mn0000892827;The Notorious B.I.G.
68;mn0000224257;Jay-Z;mn0000919805;50 Cent
93;mn0000224257;Jay-Z;mn0001011538;Barack Obama
35;mn0000224257;Jay-Z;mn0001089515;J. Cole
59;mn0000224257;Jay-Z;mn0001721080;DJ Decko
17;mn0000224294;John Fogerty;mn0000046652;The Blue Ridge Rangers
10;mn0000224294;John Fogerty;mn0000137173;Joan Jett
69;mn0000224294;John Fogerty;mn0000245166;Santa Claus
15;mn0000224294;John Fogerty;mn0000328288;Jerry Garcia
7;mn0000224294;John Fogerty;mn0000332141;Jerry Lee Lewis
9;mn0000224294;John Fogerty;mn0000483130;The Wiggles
6;mn0000224294;John Fogerty;mn0000792953;Carl Perkins
3;mn0000224294;John Fogerty;mn0000801724;Doug Clifford
18;mn0000224294;John Fogerty;mn0000827250;Lloyd Price
12;mn0000224638;John Cale;mn0000059468;The Blind Boys of Alabama
19;mn0000224638;John Cale;mn0000257973;Junkie XL & Sasha
22;mn0000224638;John Cale;mn0000750519;Terry Riley
179;mn0000224638;John Cale;mn0000762816;Bob Neuwirth
7;mn0000224638;John Cale;mn0000868306;Nico
124;mn0000224638;John Cale;mn0001226378;Mark Deffenbaugh
3;mn0000225369;Liam Gallagher;mn0000145128;Echo & the Bunnymen
3;mn0000225369;Liam Gallagher;mn0000751687;Steve Cradock
1;mn0000225369;Liam Gallagher;mn0000812802;Death in Vegas
15;mn0000227697;Robbie Williams;mn0000113984;Jive Bunny & the Mastermixers
11;mn0000227697;Robbie Williams;mn0000161773;Dizzee Rascal
21;mn0000227697;Robbie Williams;mn0000218781;John Grant
18;mn0000227697;Robbie Williams;mn0000302318;Rupert Everett
8;mn0000227697;Robbie Williams;mn0000342326;Nicole Kidman
58;mn0000227697;Robbie Williams;mn0000740360;Gary Barlow
13;mn0000227697;Robbie Williams;mn0000813392;Dean Martin
16;mn0000227697;Robbie Williams;mn0000858827;Queen
26;mn0000227697;Robbie Williams;mn0000922468;The Wondergirls
18;mn0000229865;Loquillo;mn0000232544;Loquillo y los Trogloditas
46;mn0000229865;Loquillo;mn0000392078;Nu Niles
5;mn0000229865;Loquillo;mn0001765263;Hugh Cronwell
255;mn0000229865;Loquillo;mn0001913548;Trogloditas
11;mn0000230593;Jean-Michel Jarre;mn0000002411;Tangerine Dream
66;mn0000230593;Jean-Michel Jarre;mn0000187782;Funkstörung
3;mn0000230593;Jean-Michel Jarre;mn0000221684;John Carpenter
19;mn0000230593;Jean-Michel Jarre;mn0000228027;Jeff Mills
11;mn0000230593;Jean-Michel Jarre;mn0000260212;Pet Shop Boys
40;mn0000230593;Jean-Michel Jarre;mn0000502989;Armin van Buuren
15;mn0000230593;Jean-Michel Jarre;mn0000628818;Rone
50;mn0000230593;Jean-Michel Jarre;mn0000785773;Laurie Anderson
14;mn0000230593;Jean-Michel Jarre;mn0000840812;Sébastien Tellier
52;mn0000230593;Jean-Michel Jarre;mn0000961427;Hans Zimmer
19;mn0000230593;Jean-Michel Jarre;mn0001013127;Julia Holter
21;mn0000230593;Jean-Michel Jarre;mn0001051109;Little Boots
18;mn0000230593;Jean-Michel Jarre;mn0001303532;Wang Zhi
85;mn0000230593;Jean-Michel Jarre;mn0001817549;Preston Band Shannon
12;mn0000230593;Jean-Michel Jarre;mn0002421685;Christophe
172;mn0000232544;Loquillo y Trogloditas;mn0000229865;Loquillo
4;mn0000232544;Loquillo y Trogloditas;mn0000301787;Lowell Blanchard
5;mn0000232544;Loquillo y Trogloditas;mn0001370340;Sabino
23;mn0000232564;John Lennon;mn0000114342;The Doors
11;mn0000232564;John Lennon;mn0000139557;Elephant's Memory
12;mn0000232564;John Lennon;mn0000148974;The Dirty Mac
26;mn0000232564;John Lennon;mn0000234574;John Lennon & Yoko Ono
203;mn0000232564;John Lennon;mn0000521704;Yoko Ono
87;mn0000232564;John Lennon;mn0000560208;Harry Nilsson
44;mn0000232564;John Lennon;mn0000838599;Sean Lennon
45;mn0000232564;John Lennon;mn0001376148;Ulf Rådelius
60;mn0000233066;Lou Reed;mn0000774588;Kris Kristofferson
72;mn0000233066;Lou Reed;mn0000785773;Laurie Anderson
6;mn0000233066;Lou Reed;mn0000799233;Eric Andersen
95;mn0000233066;Lou Reed;mn0000829205;Lou Reed & The Rubi Theater Company
14;mn0000233066;Lou Reed;mn0001073456;Imelda May
39;mn0000234518;Louis Armstrong;mn0000029839;Trixie Smith
47;mn0000234518;Louis Armstrong;mn0000038625;The All Stars and Jimmy Page
119;mn0000234518;Louis Armstrong;mn0000054707;Bessie Smith
58;mn0000234518;Louis Armstrong;mn0000089675;Jimmy Rushing
38;mn0000234518;Louis Armstrong;mn0000094639;King Oliver
43;mn0000234518;Louis Armstrong;mn0000124675;Jack Teagarden
36;mn0000234518;Louis Armstrong;mn0000152490;Fletcher Henderson
11;mn0000234518;Louis Armstrong;mn0000162677;Dizzy Gillespie
34;mn0000234518;Louis Armstrong;mn0000208404;Dexter Gordon
40;mn0000234518;Louis Armstrong;mn0000236943;Louis Armstrong & His Orchestra
42;mn0000234518;Louis Armstrong;mn0000256110;Jordan
89;mn0000234518;Louis Armstrong;mn0000403120;The Mills Brothers
56;mn0000234518;Louis Armstrong;mn0000503943;Armstrong
29;mn0000234518;Louis Armstrong;mn0000829702;Louis Armstrong & Friends
31;mn0000234518;Louis Armstrong;mn0000830701;Louis Armstrong & His All-Stars
27;mn0000234518;Louis Armstrong;mn0000839758;Luis Russell & His Orchestra
40;mn0000234518;Louis Armstrong;mn0001292896;Sy Oliver's Orchestra
49;mn0000234518;Louis Armstrong;mn0002135271;King Oliver's Creole Jazz Band
75;mn0000237205;Madonna;mn0000003595;Andrew Lloyd Webber
47;mn0000237205;Madonna;mn0000359026;Ricky Martin
52;mn0000237205;Madonna;mn0000378288;Massive Attack
13;mn0000237205;Madonna;mn0000499745;Mirwais
45;mn0000237205;Madonna;mn0000587204;Antonio Banderas
45;mn0000237205;Madonna;mn0000670273;Gogol Bordello
10;mn0000237205;Madonna;mn0000752434;Paz Martinez
33;mn0000237205;Madonna;mn0000784073;The Countdown Singers
37;mn0000237205;Madonna;mn0000792818;Coati Mundi
54;mn0000237205;Madonna;mn0000839471;Julie Covington
25;mn0000237205;Madonna;mn0001060731;Marq-E
28;mn0000237205;Madonna;mn0002647251;Otto Wernherr
24;mn0000237668;Deacon Blue;mn0000165011;Dionne Warwick
18;mn0000237668;Deacon Blue;mn0000358820;Primal Scream
1;mn0000237773;Mark Ronson;mn0000285232;Maroon 5
1;mn0000237773;Mark Ronson;mn0000378624;Quincy Jones
10;mn0000237773;Mark Ronson;mn0000562850;Lily Allen
9;mn0000237773;Mark Ronson;mn0000568412;Daniel Merriweather
4;mn0000237773;Mark Ronson;mn0000607202;Air
3;mn0000237773;Mark Ronson;mn0000919887;Alex Greenwald
34;mn0000237773;Mark Ronson;mn0002486076;Mark Ronson and the Business Intl
5;mn0000237773;Mark Ronson;mn0002603042;The Business International
2;mn0000237773;Mark Ronson;mn0002694956;Santogold
4;mn0000237773;Mark Ronson;mn0003043775;A$AP Ferg
23;mn0000238115;Sam Cooke;mn0000079016;Billie Holiday
50;mn0000238115;Sam Cooke;mn0000094224;Ike & Tina Turner
5;mn0000238115;Sam Cooke;mn0000198162;Johnnie Taylor
319;mn0000238115;Sam Cooke;mn0000507836;The Soul Stirrers
28;mn0000238115;Sam Cooke;mn0000572313;The Valentinos
17;mn0000238115;Sam Cooke;mn0000580510;Womack Brothers
22;mn0000238115;Sam Cooke;mn0000764718;The Gospel Harmonettes
9;mn0000238115;Sam Cooke;mn0000863556;R.H. Harris
27;mn0000238115;Sam Cooke;mn0002826978;Dreamboats & Petticoats Cast
4;mn0000239827;John Mayer;mn0000006334;Tony Bennett
15;mn0000239827;John Mayer;mn0000012654;Spinal Tap
7;mn0000239827;John Mayer;mn0000187478;Eric Clapton
12;mn0000239827;John Mayer;mn0000204248;Doyle Bramhall II
4;mn0000239827;John Mayer;mn0000257160;Jon Brion
13;mn0000239827;John Mayer;mn0000332141;Jerry Lee Lewis
7;mn0000239827;John Mayer;mn0000582253;Aaron Neville
12;mn0000239827;John Mayer;mn0000677991;John Scofield
4;mn0000239827;John Mayer;mn0000768321;INXS
4;mn0000239827;John Mayer;mn0000942529;Buddy Guy
7;mn0000239827;John Mayer;mn0001000809;The All Star Band
29;mn0000239827;John Mayer;mn0001497537;John Mayer Trio
17;mn0000239921;Depeche Mode;mn0000053120;Bertrand Burgalat
6;mn0000239921;Depeche Mode;mn0000107227;Kruder & Dorfmeister
37;mn0000239921;Depeche Mode;mn0000556572;DJ Skribble
17;mn0000239921;Depeche Mode;mn0000780948;Ladytron
55;mn0000239921;Depeche Mode;mn0001336786;Andrew Wilder
26;mn0000239921;Depeche Mode;mn0003659943;The Relentless
10;mn0000243474;Lionel Richie;mn0000094252;Bing Crosby
16;mn0000243474;Lionel Richie;mn0000270491;Joni Mitchell
13;mn0000243474;Lionel Richie;mn0000378535;The Mary Jane Girls
25;mn0000243474;Lionel Richie;mn0000579458;Luciano Pavarotti
9;mn0000243474;Lionel Richie;mn0000583959;Willie Nelson
28;mn0000243474;Lionel Richie;mn0000592954;Tim McGraw
78;mn0000243474;Lionel Richie;mn0000766094;Commodores
13;mn0000243474;Lionel Richie;mn0000855531;Barbra Streisand
23;mn0000243474;Lionel Richie;mn0000954322;Daniel Bedingfield
7;mn0000245250;Juanes;mn0000006334;Tony Bennett
18;mn0000245250;Juanes;mn0000082482;Ketama
5;mn0000245250;Juanes;mn0000123022;La Original Banda el Limón de Salvador Lizárraga
18;mn0000245250;Juanes;mn0000138235;Laura Pausini
4;mn0000245250;Juanes;mn0000183181;Flex
6;mn0000245250;Juanes;mn0000240252;Juan Gabriel
4;mn0000245250;Juanes;mn0000250147;Negrita
7;mn0000245250;Juanes;mn0000402440;Raphael
6;mn0000245250;Juanes;mn0000663819;DJ Luis Beyra
8;mn0000245250;Juanes;mn0000806336;Los Tigres del Norte
14;mn0000245250;Juanes;mn0000912531;Antonio Carmona
5;mn0000245250;Juanes;mn0000994455;MJ
8;mn0000245250;Juanes;mn0003372479;Morat
28;mn0000246611;Judas Priest;mn0000812145;David Pritchard
15;mn0000246611;Judas Priest;mn0002755007;The Two Pronged Crown
10;mn0000246960;Wham!;mn0000757473;Sybersound
4;mn0000252978;Pedro Guerra;mn0000146053;Claudio Gabis
14;mn0000252978;Pedro Guerra;mn0000181036;Victor, Victor
8;mn0000252978;Pedro Guerra;mn0000195373;Cesária Évora
38;mn0000252978;Pedro Guerra;mn0000371388;Martirio
2;mn0000252978;Pedro Guerra;mn0000807778;Javier Alvarez
6;mn0000252978;Pedro Guerra;mn0003093614;Rozalén
26;mn0000254556;Roger Waters;mn0000049840;Bleeding Heart Band
37;mn0000254556;Roger Waters;mn0000122754;Cyndi Lauper
194;mn0000254556;Roger Waters;mn0000231920;Ron Geesin
4;mn0000254556;Roger Waters;mn0000520583;My Morning Jacket
10;mn0000254556;Roger Waters;mn0000830186;Hugh Cornwell
8;mn0000255210;Diana Krall;mn0000058549;Elvis Costello
62;mn0000255210;Diana Krall;mn0000144272;Clayton-Hamilton Jazz Orchestra
1;mn0000255210;Diana Krall;mn0000159791;Toots Thielemans
10;mn0000255210;Diana Krall;mn0000170429;Ben Wolfe
14;mn0000255210;Diana Krall;mn0000212189;Vince Benedetti
11;mn0000255210;Diana Krall;mn0000214162;Vince Gill
14;mn0000255210;Diana Krall;mn0000270491;Joni Mitchell
15;mn0000255210;Diana Krall;mn0000543055;Georgie Fame
12;mn0000255210;Diana Krall;mn0000577590;Dave Bartholomew
8;mn0000255210;Diana Krall;mn0000684920;Dave Grusin
15;mn0000255210;Diana Krall;mn0000885569;Michael Bublé
21;mn0000255210;Diana Krall;mn0000961688;Wynton Marsalis
2;mn0000255210;Diana Krall;mn0001925618;James Miles
58;mn0000255733;Johnny Hallyday;mn0000010743;Patrick Bruel
58;mn0000255733;Johnny Hallyday;mn0000142013;Doc Gynéco
58;mn0000255733;Johnny Hallyday;mn0000149363;Florent Pagny
59;mn0000255733;Johnny Hallyday;mn0000159699;Emmylou Harris
22;mn0000255733;Johnny Hallyday;mn0000286572;Joss Stone
52;mn0000255733;Johnny Hallyday;mn0000395556;Isabelle Boulay
53;mn0000255733;Johnny Hallyday;mn0000423267;Small Faces
26;mn0000255733;Johnny Hallyday;mn0000441912;Laurent Gerra
59;mn0000255733;Johnny Hallyday;mn0000819784;Les Rita Mitsouko
46;mn0000255733;Johnny Hallyday;mn0000824022;Little Richard
61;mn0000255733;Johnny Hallyday;mn0000905089;Pascal Obispo
107;mn0000255733;Johnny Hallyday;mn0000908185;Eddy Mitchell
102;mn0000255733;Johnny Hallyday;mn0001930007;Joey & the Showmen
73;mn0000255733;Johnny Hallyday;mn0001980263;Nawfel
146;mn0000255733;Johnny Hallyday;mn0002076907;Eddie Vartan et Son Orchestre
50;mn0000255798;Lucrecia;mn0000014263;Paquito D'Rivera
20;mn0000255798;Lucrecia;mn0000186312;Celia Cruz
10;mn0000255798;Lucrecia;mn0000622861;Alain Pérez
3;mn0000255798;Lucrecia;mn0001512940;Arhkota
29;mn0000255887;Level 42;mn0000775904;Chris de Burgh
33;mn0000255887;Level 42;mn0000831175;Mark King
10;mn0000255887;Level 42;mn0000951944;Hatiras
5;mn0000255887;Level 42;mn0001623149;Gene Hardage
13;mn0000255887;Level 42;mn0002112574;Electrokingdom
33;mn0000255887;Level 42;mn0002257442;Barry Gray Orchestra
35;mn0000255887;Level 42;mn0002335747;DJ Mark King
27;mn0000258882;Jon Secada;mn0000165964;George Acosta
10;mn0000258882;Jon Secada;mn0000410100;Mel Gibson
